Target campaign	Target ad group	title1(text)	tour_price(text)	Target location	出発地(text)	Target location restriction	URL	rqUrl	thedate	naigai
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Hokkaido, Japan	北海道発	Physical location	https://www.hankyu-travel.com/hawaii/spk.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=105&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Aomori, Japan	青森発	Physical location	https://www.hankyu-travel.com/hawaii/aoj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=117%2C129&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Akita, Japan	東北発	Physical location	https://www.hankyu-travel.com/hawaii/sdj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=126%2C109%2C118%2C141%2C128%2C140%2C125&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Iwate, Japan	東北発	Physical location	https://www.hankyu-travel.com/hawaii/sdj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=126%2C109%2C118%2C141%2C128%2C140%2C125&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Miyagi, Japan	東北発	Physical location	https://www.hankyu-travel.com/hawaii/sdj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=126%2C109%2C118%2C141%2C128%2C140%2C125&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Yamagata, Japan	東北発	Physical location	https://www.hankyu-travel.com/hawaii/sdj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=126%2C109%2C118%2C141%2C128%2C140%2C125&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Fukushima, Japan	東北発	Physical location	https://www.hankyu-travel.com/hawaii/sdj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=126%2C109%2C118%2C141%2C128%2C140%2C125&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Tokyo, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Saitama, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kanagawa, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Chiba, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Ibaraki, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Tochigi, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Gunma, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Yamanashi, Japan	関東発	Physical location	https://www.hankyu-travel.com/hawaii/tyo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=101%2C130%2C159%2C133%2C151%2C168%2C169&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Niigata, Japan	新潟発	Physical location	https://www.hankyu-travel.com/hawaii/kij.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=119&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Nagano, Japan	長野発	Physical location	https://www.hankyu-travel.com/hawaii/mmj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=139&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Toyama, Japan	北陸発	Physical location	https://www.hankyu-travel.com/hawaii/hkr.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=114%2C170%2C164&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Ishikawa, Japan	北陸発	Physical location	https://www.hankyu-travel.com/hawaii/hkr.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=114%2C170%2C164&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Fukui, Japan	北陸発	Physical location	https://www.hankyu-travel.com/hawaii/hkr.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=114%2C170%2C164&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Aichi, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/hawaii/ngo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=103&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Mie, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/hawaii/ngo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=103&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Gifu, Japan	名古屋発	Physical location	https://www.hankyu-travel.com/hawaii/ngo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=103&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Shizuoka, Japan	静岡発	Physical location	https://www.hankyu-travel.com/hawaii/szo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=112&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Osaka, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kyoto, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Shiga, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Nara, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Wakayama, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Hyogo, Japan	関西発	Physical location	https://www.hankyu-travel.com/hawaii/osa.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=102%2C152%2C153%2C154%2C155%2C156%2C157%2C158%2C160%2C161%2C143%2C163%2C171%2C172%2C173&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Tottori, Japan	山陰発	Physical location	https://www.hankyu-travel.com/hawaii/izo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=131%2C135%2C136&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Shimane, Japan	山陰発	Physical location	https://www.hankyu-travel.com/hawaii/izo.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=131%2C135%2C136&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Okayama, Japan	岡山発	Physical location	https://www.hankyu-travel.com/hawaii/okj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=113&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Hiroshima, Japan	広島発	Physical location	https://www.hankyu-travel.com/hawaii/hij.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=107%2C138&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Yamaguchi, Japan	山口発	Physical location	https://www.hankyu-travel.com/hawaii/ubj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=132&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kagawa, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/hawaii/tak.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=115%2C111%2C165&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Tokushima, Japan	香川・徳島発	Physical location	https://www.hankyu-travel.com/hawaii/tak.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=115%2C111%2C165&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Ehime, Japan	松山発	Physical location	https://www.hankyu-travel.com/hawaii/myj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=108&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kochi, Japan	高知発	Physical location	https://www.hankyu-travel.com/hawaii/kcz.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=110&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Fukuoka, Japan	福岡発	Physical location	https://www.hankyu-travel.com/hawaii/fuk.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=104%2C127%2C162&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Saga, Japan	福岡発	Physical location	https://www.hankyu-travel.com/hawaii/fuk.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=104%2C127%2C162&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Nagasaki, Japan	長崎発	Physical location	https://www.hankyu-travel.com/hawaii/ngs.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=122&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kumamoto, Japan	熊本発	Physical location	https://www.hankyu-travel.com/hawaii/kmj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=120&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Oita, Japan	大分発	Physical location	https://www.hankyu-travel.com/hawaii/oit.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=121&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Miyazaki, Japan	宮崎発	Physical location	https://www.hankyu-travel.com/hawaii/kmi.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=123&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Kagoshima, Japan	鹿児島発	Physical location	https://www.hankyu-travel.com/hawaii/koj.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=116&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ハワイ	ハワイ		Okinawa, Japan	沖縄発	Physical location	https://www.hankyu-travel.com/hawaii/oka.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-&p_hatsu=106&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
SC_海外ツアー_000_拠点なし_ハワイ	SC_海外ツアー_000_拠点なし_ホノルル	ホノルル		Hokkaido, Japan	北海道発	Physical location	https://www.hankyu-travel.com/hawaii/oahu/spk.php	http://www.hankyu-travel.com/search/ajax.php?p_mokuteki=HWI-HA-804%2CHWI-HA-HNL&p_hatsu=105&status=onLoad&p_price_min=1000&MyNaigai=i&kind=GetList&p_rtn_data=p_hatsu_name	update	hawaii
